Data_Venda,Produto,Quantidade,Preco_Unitario,Categoria,Valor_Total
2022-09-12,Areia Higiênica,7,31.11,Higiene,217.77
2022-09-12,Brinquedo de Borracha,5,125.02,Brinquedos,625.1
2022-09-12,Shampoo Antipulgas,5,113.59,Higiene,567.95
2022-09-13,Caminha Luxo,8,97.77,Conforto,782.16
2022-09-13,Brinquedo de Borracha,9,167.48,Brinquedos,1507.32
2022-09-13,Ração Premium,8,232.92,Alimentação,1863.36
2022-09-13,Shampoo Antipulgas,3,142.61,Higiene,427.83
2022-09-13,Shampoo Antipulgas,4,52.09,Higiene,208.36
2022-09-13,Areia Higiênica,6,135.72,Higiene,814.32
2022-09-14,Brinquedo de Borracha,3,57.47,Brinquedos,172.41
2022-09-14,Shampoo Antipulgas,3,49.77,Higiene,149.31
2022-09-14,Brinquedo de Borracha,3,70.4,Brinquedos,211.2
2022-09-14,Brinquedo de Borracha,5,184.65,Brinquedos,923.25
2022-09-14,Coleira Ajustável,4,11.03,Acessórios,44.12
2022-09-14,Suplemento Vitamínico,5,147.96,Saúde,739.8
2022-09-15,Ração Premium,2,95.59,Alimentação,191.18
2022-09-15,Shampoo Antipulgas,8,100.59,Higiene,804.72
2022-09-15,Areia Higiênica,6,135.36,Higiene,812.16
2022-09-15,Comedouro Duplo,5,29.5,Acessórios,147.5
2022-09-15,Coleira Ajustável,1,60.21,Acessórios,60.21
2022-09-15,Escova de Pelos,1,45.41,Cuidados,45.41
2022-09-15,Areia Higiênica,3,215.33,Higiene,645.99
2022-09-15,Escova de Pelos,7,182.59,Cuidados,1278.13
2022-09-15,Shampoo Antipulgas,4,64.06,Higiene,256.24
2022-09-16,Ração Premium,6,68.07,Alimentação,408.42
2022-09-16,Coleira Ajustável,6,75.3,Acessórios,451.8
2022-09-16,Coleira Ajustável,8,202.45,Acessórios,1619.6
2022-09-17,Suplemento Vitamínico,4,193.68,Saúde,774.72
2022-09-17,Ração Premium,7,98.43,Alimentação,689.01
2022-09-17,Suplemento Vitamínico,7,54.25,Saúde,379.75
2022-09-17,Coleira Ajustável,6,161.73,Acessórios,970.38
2022-09-17,Coleira Ajustável,7,156.76,Acessórios,1097.32
2022-09-17,Suplemento Vitamínico,5,45.99,Saúde,229.95
2022-09-17,Suplemento Vitamínico,8,58.1,Saúde,464.8
2022-09-18,Comedouro Duplo,1,138.93,Acessórios,138.93
2022-09-18,Ração Premium,5,230.81,Alimentação,1154.05
2022-09-18,Comedouro Duplo,1,81.63,Acessórios,81.63
2022-09-18,Shampoo Antipulgas,6,183.49,Higiene,1100.94
2022-09-18,Suplemento Vitamínico,1,209.37,Saúde,209.37
2022-09-18,Comedouro Duplo,4,140.45,Acessórios,561.8
2022-09-18,Areia Higiênica,3,105.98,Higiene,317.94
2022-09-18,Petisco Natural,6,139.32,Alimentação,835.92
2022-09-18,Areia Higiênica,9,215.82,Higiene,1942.38
2022-09-18,Coleira Ajustável,6,225.14,Acessórios,1350.84
2022-09-19,Shampoo Antipulgas,8,22.59,Higiene,180.72
2022-09-19,Ração Premium,1,37.08,Alimentação,37.08
2022-09-20,Comedouro Duplo,5,94.99,Acessórios,474.95
2022-09-20,Ração Premium,4,215.34,Alimentação,861.36
2022-09-20,Escova de Pelos,1,148.48,Cuidados,148.48
2022-09-20,Brinquedo de Borracha,8,13.15,Brinquedos,105.2
2022-09-20,Escova de Pelos,5,174.4,Cuidados,872.0
2022-09-21,Caminha Luxo,1,168.32,Conforto,168.32
2022-09-21,Areia Higiênica,8,231.13,Higiene,1849.04
2022-09-22,Escova de Pelos,7,58.57,Cuidados,409.99
2022-09-22,Escova de Pelos,5,120.39,Cuidados,601.95
2022-09-23,Ração Premium,7,55.97,Alimentação,391.79
2022-09-23,Comedouro Duplo,7,74.65,Acessórios,522.55
2022-09-23,Comedouro Duplo,5,154.72,Acessórios,773.6
2022-09-23,Caminha Luxo,9,212.84,Conforto,1915.56
2022-09-24,Coleira Ajustável,6,100.76,Acessórios,604.56
2022-09-24,Caminha Luxo,7,99.75,Conforto,698.25
2022-09-24,Brinquedo de Borracha,6,163.7,Brinquedos,982.2
2022-09-24,Areia Higiênica,7,186.76,Higiene,1307.32
2022-09-24,Suplemento Vitamínico,2,126.26,Saúde,252.52
2022-09-24,Escova de Pelos,8,173.82,Cuidados,1390.56
2022-09-24,Coleira Ajustável,4,95.08,Acessórios,380.32
2022-09-25,Comedouro Duplo,8,160.95,Acessórios,1287.6
2022-09-25,Comedouro Duplo,1,35.49,Acessórios,35.49
2022-09-25,Escova de Pelos,1,129.61,Cuidados,129.61
2022-09-25,Escova de Pelos,2,203.85,Cuidados,407.7
2022-09-26,Shampoo Antipulgas,2,242.2,Higiene,484.4
2022-09-26,Petisco Natural,5,147.03,Alimentação,735.15
2022-09-26,Caminha Luxo,2,71.65,Conforto,143.3
2022-09-26,Petisco Natural,4,59.1,Alimentação,236.4
2022-09-26,Shampoo Antipulgas,1,214.12,Higiene,214.12
2022-09-27,Shampoo Antipulgas,4,43.84,Higiene,175.36
2022-09-27,Brinquedo de Borracha,7,196.18,Brinquedos,1373.26
2022-09-27,Brinquedo de Borracha,9,23.96,Brinquedos,215.64
2022-09-27,Escova de Pelos,6,125.39,Cuidados,752.34
2022-09-27,Caminha Luxo,1,152.99,Conforto,152.99
2022-09-27,Ração Premium,2,229.75,Alimentação,459.5
2022-09-28,Comedouro Duplo,9,129.45,Acessórios,1165.05
2022-09-28,Areia Higiênica,3,220.22,Higiene,660.66
2022-09-28,Comedouro Duplo,9,50.46,Acessórios,454.14
2022-09-28,Shampoo Antipulgas,3,42.9,Higiene,128.7
2022-09-29,Ração Premium,9,106.7,Alimentação,960.3
2022-09-29,Brinquedo de Borracha,1,40.26,Brinquedos,40.26
2022-09-29,Ração Premium,5,117.9,Alimentação,589.5
2022-09-30,Escova de Pelos,7,151.34,Cuidados,1059.38
2022-09-30,Brinquedo de Borracha,3,124.45,Brinquedos,373.35
2022-09-30,Comedouro Duplo,1,242.24,Acessórios,242.24
2022-10-01,Brinquedo de Borracha,8,212.04,Brinquedos,1696.32
2022-10-01,Suplemento Vitamínico,9,191.1,Saúde,1719.9
2022-10-01,Ração Premium,7,77.28,Alimentação,540.96
2022-10-01,Coleira Ajustável,3,21.78,Acessórios,65.34
2022-10-01,Areia Higiênica,6,10.5,Higiene,63.0
2022-10-01,Comedouro Duplo,1,119.7,Acessórios,119.7
2022-10-01,Comedouro Duplo,5,25.03,Acessórios,125.15
2022-10-01,Ração Premium,1,46.94,Alimentação,46.94
2022-10-01,Areia Higiênica,1,177.88,Higiene,177.88
2022-10-02,Ração Premium,9,70.45,Alimentação,634.05
2022-10-02,Comedouro Duplo,1,211.02,Acessórios,211.02
2022-10-02,Caminha Luxo,5,99.02,Conforto,495.1
2022-10-03,Caminha Luxo,4,89.09,Conforto,356.36
2022-10-03,Comedouro Duplo,4,92.6,Acessórios,370.4
2022-10-03,Petisco Natural,8,162.59,Alimentação,1300.72
2022-10-03,Coleira Ajustável,5,104.11,Acessórios,520.55
2022-10-03,Suplemento Vitamínico,9,63.14,Saúde,568.26
2022-10-04,Petisco Natural,7,132.15,Alimentação,925.05
2022-10-04,Areia Higiênica,6,10.3,Higiene,61.8
2022-10-04,Petisco Natural,5,56.37,Alimentação,281.85
2022-10-04,Brinquedo de Borracha,7,58.41,Brinquedos,408.87
2022-10-04,Suplemento Vitamínico,4,171.4,Saúde,685.6
2022-10-04,Ração Premium,9,178.43,Alimentação,1605.87
2022-10-04,Ração Premium,5,153.11,Alimentação,765.55
2022-10-04,Petisco Natural,2,150.0,Alimentação,300.0
2022-10-04,Areia Higiênica,7,182.94,Higiene,1280.58
2022-10-04,Escova de Pelos,3,202.16,Cuidados,606.48
2022-10-05,Escova de Pelos,5,40.91,Cuidados,204.55
2022-10-05,Areia Higiênica,6,210.75,Higiene,1264.5
2022-10-05,Ração Premium,6,167.47,Alimentação,1004.82
2022-10-05,Escova de Pelos,1,249.07,Cuidados,249.07
2022-10-05,Shampoo Antipulgas,5,230.46,Higiene,1152.3
2022-10-06,Coleira Ajustável,2,24.27,Acessórios,48.54
2022-10-06,Comedouro Duplo,6,196.41,Acessórios,1178.46
2022-10-06,Caminha Luxo,7,185.9,Conforto,1301.3
2022-10-07,Coleira Ajustável,9,136.33,Acessórios,1226.97
2022-10-07,Coleira Ajustável,1,12.93,Acessórios,12.93
2022-10-07,Escova de Pelos,2,183.53,Cuidados,367.06
2022-10-07,Ração Premium,1,110.37,Alimentação,110.37
2022-10-07,Coleira Ajustável,1,41.6,Acessórios,41.6
2022-10-08,Brinquedo de Borracha,3,74.22,Brinquedos,222.66
2022-10-08,Shampoo Antipulgas,4,84.33,Higiene,337.32
2022-10-08,Areia Higiênica,2,165.68,Higiene,331.36
2022-10-08,Coleira Ajustável,4,22.2,Acessórios,88.8
2022-10-09,Suplemento Vitamínico,7,175.51,Saúde,1228.57
2022-10-09,Petisco Natural,8,144.1,Alimentação,1152.8
2022-10-09,Ração Premium,6,17.92,Alimentação,107.52
2022-10-09,Areia Higiênica,5,165.64,Higiene,828.2
2022-10-09,Suplemento Vitamínico,6,225.34,Saúde,1352.04
2022-10-09,Coleira Ajustável,8,191.91,Acessórios,1535.28
2022-10-09,Areia Higiênica,8,241.53,Higiene,1932.24
2022-10-10,Comedouro Duplo,5,206.84,Acessórios,1034.2
2022-10-10,Petisco Natural,4,245.62,Alimentação,982.48
2022-10-10,Brinquedo de Borracha,1,45.73,Brinquedos,45.73
2022-10-10,Comedouro Duplo,8,174.4,Acessórios,1395.2
2022-10-10,Brinquedo de Borracha,4,127.19,Brinquedos,508.76
2022-10-10,Comedouro Duplo,4,36.49,Acessórios,145.96
2022-10-11,Caminha Luxo,7,135.28,Conforto,946.96
2022-10-11,Comedouro Duplo,1,176.39,Acessórios,176.39
2022-10-12,Suplemento Vitamínico,1,228.74,Saúde,228.74
2022-10-12,Comedouro Duplo,8,152.37,Acessórios,1218.96
2022-10-12,Coleira Ajustável,4,131.31,Acessórios,525.24
2022-10-12,Shampoo Antipulgas,7,112.06,Higiene,784.42
2022-10-13,Caminha Luxo,4,112.71,Conforto,450.84
2022-10-13,Escova de Pelos,2,229.35,Cuidados,458.7
2022-10-13,Shampoo Antipulgas,9,223.42,Higiene,2010.78
2022-10-13,Shampoo Antipulgas,3,56.39,Higiene,169.17
2022-10-14,Escova de Pelos,9,185.49,Cuidados,1669.41
2022-10-14,Brinquedo de Borracha,8,157.99,Brinquedos,1263.92
2022-10-14,Comedouro Duplo,1,234.64,Acessórios,234.64
2022-10-14,Brinquedo de Borracha,5,53.13,Brinquedos,265.65
2022-10-15,Petisco Natural,8,223.49,Alimentação,1787.92
2022-10-15,Caminha Luxo,2,144.66,Conforto,289.32
2022-10-15,Caminha Luxo,7,28.49,Conforto,199.43
2022-10-15,Escova de Pelos,1,101.09,Cuidados,101.09
2022-10-15,Brinquedo de Borracha,3,207.9,Brinquedos,623.7
2022-10-15,Caminha Luxo,1,150.16,Conforto,150.16
2022-10-15,Comedouro Duplo,8,43.72,Acessórios,349.76
2022-10-15,Escova de Pelos,9,133.49,Cuidados,1201.41
2022-10-15,Coleira Ajustável,5,78.7,Acessórios,393.5
2022-10-15,Comedouro Duplo,3,102.7,Acessórios,308.1
2022-10-16,Caminha Luxo,4,101.08,Conforto,404.32
2022-10-16,Ração Premium,7,19.34,Alimentação,135.38
2022-10-16,Coleira Ajustável,1,136.34,Acessórios,136.34
2022-10-16,Coleira Ajustável,7,98.81,Acessórios,691.67
2022-10-16,Suplemento Vitamínico,8,196.4,Saúde,1571.2
2022-10-16,Shampoo Antipulgas,7,80.74,Higiene,565.18
2022-10-16,Coleira Ajustável,5,83.72,Acessórios,418.6
2022-10-16,Brinquedo de Borracha,6,65.84,Brinquedos,395.04
2022-10-16,Coleira Ajustável,9,165.3,Acessórios,1487.7
2022-10-16,Areia Higiênica,6,235.14,Higiene,1410.84
2022-10-17,Coleira Ajustável,4,215.57,Acessórios,862.28
2022-10-17,Ração Premium,3,183.39,Alimentação,550.17
2022-10-17,Petisco Natural,6,231.19,Alimentação,1387.14
2022-10-17,Brinquedo de Borracha,4,155.14,Brinquedos,620.56
2022-10-17,Escova de Pelos,7,13.3,Cuidados,93.1
2022-10-17,Suplemento Vitamínico,7,98.91,Saúde,692.37
2022-10-17,Areia Higiênica,1,62.01,Higiene,62.01
2022-10-17,Areia Higiênica,2,235.28,Higiene,470.56
2022-10-17,Caminha Luxo,1,51.07,Conforto,51.07
2022-10-18,Shampoo Antipulgas,3,25.98,Higiene,77.94
2022-10-18,Petisco Natural,4,163.23,Alimentação,652.92
2022-10-18,Escova de Pelos,3,123.47,Cuidados,370.41
2022-10-18,Coleira Ajustável,8,192.65,Acessórios,1541.2
2022-10-18,Shampoo Antipulgas,1,211.16,Higiene,211.16
2022-10-18,Brinquedo de Borracha,7,235.67,Brinquedos,1649.69
2022-10-18,Suplemento Vitamínico,7,10.73,Saúde,75.11
2022-10-18,Petisco Natural,8,89.15,Alimentação,713.2
2022-10-19,Escova de Pelos,3,48.55,Cuidados,145.65
2022-10-20,Petisco Natural,8,124.83,Alimentação,998.64
2022-10-20,Brinquedo de Borracha,3,69.68,Brinquedos,209.04
2022-10-20,Comedouro Duplo,5,27.22,Acessórios,136.1
2022-10-20,Comedouro Duplo,8,172.21,Acessórios,1377.68
2022-10-20,Escova de Pelos,8,185.71,Cuidados,1485.68
2022-10-20,Coleira Ajustável,5,150.47,Acessórios,752.35
2022-10-20,Suplemento Vitamínico,3,53.51,Saúde,160.53
2022-10-20,Coleira Ajustável,1,12.4,Acessórios,12.4
2022-10-20,Escova de Pelos,2,86.35,Cuidados,172.7
2022-10-21,Areia Higiênica,4,123.16,Higiene,492.64
2022-10-21,Shampoo Antipulgas,7,211.26,Higiene,1478.82
2022-10-21,Suplemento Vitamínico,3,163.68,Saúde,491.04
2022-10-21,Petisco Natural,7,139.33,Alimentação,975.31
2022-10-21,Coleira Ajustável,7,145.6,Acessórios,1019.2
2022-10-22,Comedouro Duplo,4,166.77,Acessórios,667.08
2022-10-22,Petisco Natural,7,138.98,Alimentação,972.86
2022-10-22,Ração Premium,2,87.62,Alimentação,175.24
2022-10-22,Brinquedo de Borracha,1,154.23,Brinquedos,154.23
2022-10-23,Suplemento Vitamínico,6,67.22,Saúde,403.32
2022-10-23,Escova de Pelos,2,147.76,Cuidados,295.52
2022-10-24,Petisco Natural,7,189.79,Alimentação,1328.53
2022-10-24,Suplemento Vitamínico,9,33.49,Saúde,301.41
2022-10-24,Brinquedo de Borracha,9,105.55,Brinquedos,949.95
2022-10-24,Petisco Natural,6,150.47,Alimentação,902.82
2022-10-24,Shampoo Antipulgas,5,94.48,Higiene,472.4
2022-10-24,Ração Premium,2,150.51,Alimentação,301.02
2022-10-25,Areia Higiênica,8,50.08,Higiene,400.64
2022-10-25,Comedouro Duplo,3,88.26,Acessórios,264.78
2022-10-25,Suplemento Vitamínico,7,159.72,Saúde,1118.04
2022-10-25,Escova de Pelos,8,158.65,Cuidados,1269.2
2022-10-26,Caminha Luxo,4,235.5,Conforto,942.0
2022-10-26,Escova de Pelos,3,230.04,Cuidados,690.12
2022-10-27,Suplemento Vitamínico,8,95.17,Saúde,761.36
2022-10-27,Ração Premium,3,13.75,Alimentação,41.25
2022-10-27,Comedouro Duplo,2,45.39,Acessórios,90.78
2022-10-27,Suplemento Vitamínico,1,142.09,Saúde,142.09
2022-10-27,Comedouro Duplo,8,78.11,Acessórios,624.88
2022-10-27,Shampoo Antipulgas,2,68.64,Higiene,137.28
2022-10-27,Suplemento Vitamínico,9,191.04,Saúde,1719.36
2022-10-28,Petisco Natural,4,207.83,Alimentação,831.32
2022-10-28,Ração Premium,3,159.12,Alimentação,477.36
2022-10-28,Escova de Pelos,4,191.44,Cuidados,765.76
2022-10-28,Shampoo Antipulgas,8,159.21,Higiene,1273.68
2022-10-28,Shampoo Antipulgas,6,30.58,Higiene,183.48
2022-10-28,Areia Higiênica,7,55.04,Higiene,385.28
2022-10-28,Caminha Luxo,2,125.41,Conforto,250.82
2022-10-29,Petisco Natural,2,95.24,Alimentação,190.48
2022-10-29,Comedouro Duplo,8,161.66,Acessórios,1293.28
2022-10-29,Suplemento Vitamínico,2,178.06,Saúde,356.12
2022-10-29,Escova de Pelos,1,218.71,Cuidados,218.71
2022-10-29,Brinquedo de Borracha,8,210.21,Brinquedos,1681.68
2022-10-29,Brinquedo de Borracha,6,203.92,Brinquedos,1223.52
2022-10-29,Petisco Natural,7,57.39,Alimentação,401.73
2022-10-29,Comedouro Duplo,4,150.56,Acessórios,602.24
2022-10-29,Areia Higiênica,4,193.48,Higiene,773.92
2022-10-30,Brinquedo de Borracha,4,108.25,Brinquedos,433.0
2022-10-30,Brinquedo de Borracha,6,38.6,Brinquedos,231.6
2022-10-30,Brinquedo de Borracha,9,224.11,Brinquedos,2016.99
2022-10-31,Caminha Luxo,5,77.51,Conforto,387.55
2022-10-31,Comedouro Duplo,1,25.74,Acessórios,25.74
2022-10-31,Shampoo Antipulgas,7,54.39,Higiene,380.73
2022-10-31,Coleira Ajustável,4,188.7,Acessórios,754.8
2022-10-31,Shampoo Antipulgas,9,159.36,Higiene,1434.24
2022-10-31,Suplemento Vitamínico,7,53.62,Saúde,375.34
2022-10-31,Brinquedo de Borracha,6,77.03,Brinquedos,462.18
2022-11-01,Areia Higiênica,1,204.51,Higiene,204.51
2022-11-01,Shampoo Antipulgas,5,24.66,Higiene,123.3
2022-11-01,Escova de Pelos,6,155.17,Cuidados,931.02
2022-11-02,Escova de Pelos,8,240.09,Cuidados,1920.72
2022-11-02,Brinquedo de Borracha,2,59.57,Brinquedos,119.14
2022-11-02,Coleira Ajustável,2,206.95,Acessórios,413.9
2022-11-02,Escova de Pelos,2,135.94,Cuidados,271.88
2022-11-02,Shampoo Antipulgas,2,34.77,Higiene,69.54
2022-11-02,Suplemento Vitamínico,6,52.72,Saúde,316.32
2022-11-02,Suplemento Vitamínico,4,20.93,Saúde,83.72
2022-11-02,Ração Premium,3,175.92,Alimentação,527.76
2022-11-02,Caminha Luxo,1,186.67,Conforto,186.67
2022-11-02,Coleira Ajustável,8,243.92,Acessórios,1951.36
2022-11-02,Coleira Ajustável,9,44.83,Acessórios,403.47
2022-11-03,Areia Higiênica,4,55.5,Higiene,222.0
2022-11-03,Coleira Ajustável,8,214.9,Acessórios,1719.2
2022-11-03,Comedouro Duplo,4,77.01,Acessórios,308.04
2022-11-03,Coleira Ajustável,6,92.73,Acessórios,556.38
2022-11-03,Shampoo Antipulgas,2,65.56,Higiene,131.12
2022-11-03,Ração Premium,5,117.16,Alimentação,585.8
2022-11-03,Escova de Pelos,7,183.57,Cuidados,1284.99
2022-11-03,Brinquedo de Borracha,1,172.04,Brinquedos,172.04
2022-11-03,Areia Higiênica,1,238.91,Higiene,238.91
2022-11-03,Escova de Pelos,2,57.91,Cuidados,115.82
2022-11-03,Escova de Pelos,2,241.84,Cuidados,483.68
2022-11-03,Areia Higiênica,8,19.74,Higiene,157.92
2022-11-04,Petisco Natural,5,32.96,Alimentação,164.8
2022-11-04,Areia Higiênica,1,53.85,Higiene,53.85
2022-11-04,Areia Higiênica,8,14.28,Higiene,114.24
2022-11-04,Areia Higiênica,5,140.21,Higiene,701.05
2022-11-04,Coleira Ajustável,8,82.2,Acessórios,657.6
2022-11-05,Ração Premium,2,170.75,Alimentação,341.5
2022-11-05,Caminha Luxo,7,12.53,Conforto,87.71
2022-11-05,Coleira Ajustável,2,76.66,Acessórios,153.32
2022-11-05,Suplemento Vitamínico,7,205.97,Saúde,1441.79
2022-11-05,Coleira Ajustável,4,215.61,Acessórios,862.44
2022-11-05,Ração Premium,1,11.03,Alimentação,11.03
2022-11-05,Shampoo Antipulgas,8,90.12,Higiene,720.96
2022-11-06,Suplemento Vitamínico,2,16.17,Saúde,32.34
2022-11-06,Shampoo Antipulgas,7,100.34,Higiene,702.38
2022-11-06,Petisco Natural,2,193.81,Alimentação,387.62
2022-11-06,Caminha Luxo,6,248.48,Conforto,1490.88
2022-11-06,Shampoo Antipulgas,7,172.5,Higiene,1207.5
2022-11-06,Ração Premium,3,87.91,Alimentação,263.73
2022-11-06,Comedouro Duplo,2,166.37,Acessórios,332.74
2022-11-06,Escova de Pelos,7,228.3,Cuidados,1598.1
2022-11-07,Areia Higiênica,5,127.45,Higiene,637.25
2022-11-07,Escova de Pelos,9,159.58,Cuidados,1436.22
2022-11-07,Shampoo Antipulgas,4,117.66,Higiene,470.64
2022-11-07,Shampoo Antipulgas,7,26.88,Higiene,188.16
2022-11-07,Shampoo Antipulgas,7,72.88,Higiene,510.16
2022-11-08,Escova de Pelos,3,14.48,Cuidados,43.44
2022-11-08,Brinquedo de Borracha,1,218.74,Brinquedos,218.74
2022-11-08,Suplemento Vitamínico,5,202.53,Saúde,1012.65
2022-11-08,Caminha Luxo,6,51.42,Conforto,308.52
2022-11-08,Escova de Pelos,4,85.74,Cuidados,342.96
2022-11-08,Ração Premium,1,241.66,Alimentação,241.66
2022-11-09,Petisco Natural,3,109.05,Alimentação,327.15
2022-11-09,Shampoo Antipulgas,1,18.67,Higiene,18.67
2022-11-09,Ração Premium,1,242.88,Alimentação,242.88
2022-11-09,Suplemento Vitamínico,9,134.91,Saúde,1214.19
2022-11-09,Brinquedo de Borracha,9,101.61,Brinquedos,914.49
2022-11-09,Escova de Pelos,8,19.72,Cuidados,157.76
2022-11-10,Areia Higiênica,4,86.78,Higiene,347.12
2022-11-10,Ração Premium,8,78.36,Alimentação,626.88
2022-11-10,Areia Higiênica,9,207.96,Higiene,1871.64
2022-11-10,Comedouro Duplo,2,30.73,Acessórios,61.46
2022-11-10,Ração Premium,1,130.42,Alimentação,130.42
2022-11-10,Coleira Ajustável,2,238.04,Acessórios,476.08
2022-11-11,Caminha Luxo,1,239.6,Conforto,239.6
2022-11-11,Escova de Pelos,3,75.73,Cuidados,227.19
2022-11-11,Areia Higiênica,8,247.11,Higiene,1976.88
2022-11-11,Coleira Ajustável,6,59.78,Acessórios,358.68
2022-11-11,Areia Higiênica,2,217.37,Higiene,434.74
2022-11-11,Ração Premium,9,21.65,Alimentação,194.85
2022-11-12,Ração Premium,1,109.44,Alimentação,109.44
2022-11-12,Petisco Natural,7,46.78,Alimentação,327.46
2022-11-12,Coleira Ajustável,2,58.42,Acessórios,116.84
2022-11-12,Areia Higiênica,1,84.53,Higiene,84.53
2022-11-12,Shampoo Antipulgas,2,229.78,Higiene,459.56
2022-11-13,Escova de Pelos,5,104.08,Cuidados,520.4
2022-11-13,Petisco Natural,8,62.07,Alimentação,496.56
2022-11-13,Petisco Natural,1,143.22,Alimentação,143.22
2022-11-13,Caminha Luxo,3,212.78,Conforto,638.34
2022-11-13,Petisco Natural,4,166.63,Alimentação,666.52
2022-11-14,Suplemento Vitamínico,3,203.84,Saúde,611.52
2022-11-14,Brinquedo de Borracha,9,244.93,Brinquedos,2204.37
2022-11-15,Coleira Ajustável,6,124.38,Acessórios,746.28
2022-11-15,Ração Premium,8,239.73,Alimentação,1917.84
2022-11-15,Shampoo Antipulgas,3,233.48,Higiene,700.44
2022-11-16,Shampoo Antipulgas,9,25.9,Higiene,233.1
2022-11-16,Brinquedo de Borracha,1,55.55,Brinquedos,55.55
2022-11-16,Petisco Natural,1,98.64,Alimentação,98.64
2022-11-16,Shampoo Antipulgas,1,69.91,Higiene,69.91
2022-11-17,Comedouro Duplo,9,80.94,Acessórios,728.46
2022-11-17,Areia Higiênica,5,28.93,Higiene,144.65
2022-11-17,Ração Premium,6,151.8,Alimentação,910.8
2022-11-17,Caminha Luxo,1,104.12,Conforto,104.12
2022-11-18,Brinquedo de Borracha,2,172.26,Brinquedos,344.52
2022-11-18,Areia Higiênica,7,180.09,Higiene,1260.63
2022-11-18,Suplemento Vitamínico,9,167.34,Saúde,1506.06
2022-11-18,Comedouro Duplo,3,45.82,Acessórios,137.46
2022-11-18,Petisco Natural,9,111.89,Alimentação,1007.01
2022-11-18,Shampoo Antipulgas,6,107.25,Higiene,643.5
2022-11-19,Caminha Luxo,4,183.72,Conforto,734.88
2022-11-19,Ração Premium,5,81.47,Alimentação,407.35
2022-11-19,Escova de Pelos,2,36.96,Cuidados,73.92
2022-11-19,Areia Higiênica,5,179.28,Higiene,896.4
2022-11-19,Brinquedo de Borracha,9,156.3,Brinquedos,1406.7
2022-11-20,Ração Premium,9,142.01,Alimentação,1278.09
2022-11-20,Coleira Ajustável,9,46.54,Acessórios,418.86
2022-11-20,Brinquedo de Borracha,6,232.53,Brinquedos,1395.18
2022-11-21,Caminha Luxo,5,26.0,Conforto,130.0
2022-11-22,Coleira Ajustável,7,77.66,Acessórios,543.62
2022-11-22,Suplemento Vitamínico,7,189.0,Saúde,1323.0
2022-11-22,Shampoo Antipulgas,1,114.46,Higiene,114.46
2022-11-22,Coleira Ajustável,5,167.67,Acessórios,838.35
2022-11-22,Ração Premium,7,208.75,Alimentação,1461.25
2022-11-22,Comedouro Duplo,4,142.11,Acessórios,568.44
